old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at
PRSF000008,PRSF000008,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC9EDB0C,CASTRO,-24.720420837402344,-50.06215286254883,PR,FTB-021543,2022-07-27,2027-07-27
PRSF000009,PRSF000009,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC97EE5C,CASTRO,-24.735837936401367,-49.54660034179688,PR,FTB-021312,2022-07-21,2027-07-21
PRSF000010,PRSF000010,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BCB7BE6C,CASTRO,-24.62694358825684,-49.991249084472656,PR,FTB-021620,2022-07-28,2027-07-28
PRSF000012,PRSF000012,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC8F46AC,CASTRO,-24.812557220458984,-50.01852035522461,PR,FTB-021542,2022-07-27,2027-07-27
PRSF000011,PRSF000011,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC9E74B8,CASTRO,-24.974916458129883,-49.86911010742188,PR,FTB-021354,2022-07-22,2027-07-22
PRSF000013,PRSF000013,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC982364,Castro,-24.802793502807617,-50.02677917480469,PR,FTB-021541,2022-07-27,2027-07-27
PRSF000014,PRSF000014,ubs,Will Not Migrate,Ativo,SB2PLUSMODEM,0006-Corporativo 20 (SB2+),00A0BC8E4C50,Castro,-24.877500534057617,-49.983055114746094,PR,FTB-021355,2022-07-22,2027-07-22
GOSI000230,GOSF000067,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC947084,,-15.757519721984863,-49.33441925048828,GO,FTB-023226,2022-09-12,2027-09-12
RJSI000543,RJSI000543,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC9F02CC,Italva,-21.421550750732425,-41.69137954711914,RJ,FTB-023409,2022-09-16,2027-09-16
RJSI000542,RJSI000542,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8F9928,Italva,-21.421550750732425,-41.69137954711914,RJ,FTB-023394,2022-09-15,2027-09-15
PASI003497,PASF001719,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBA3EB0,,-5.137761116027832,-49.33419036865234,PA,FTB-024452,2022-09-28,2027-09-28
AMSI001632,AMSI001632,ubs,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC47FFE7,Parintins,-2.556069850921631,-57.115699768066406,AM,FTB-025161,2022-10-16,2027-10-16
PASI004031,PASI004031,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC943CF8,Santarém,-2.4434499740600586,-54.70844268798828,PA,FTB-011489,2022-11-08,2027-11-08
PASI000954,PASF000244,ubs,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB813B0,,-7.046700954437256,-55.41940307617188,PA,FTB-007768,2019-07-10,2024-07-10
RNSI000849,RNSI000849,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA8AA38,Frutuoso Gomes,-6.158480167388916,-37.8403205871582,RN,FTB-026490,2023-01-05,2028-01-05
PESI001293,PESI001293,ubs,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8E7B8C,Calumbi,-7.941490173339844,-38.15032958984375,PE,FTB-026660,2023-02-09,2028-02-09
SESI000447,SESF000018,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA7E370,Ribeirópolis,-10.539509773254396,-37.41732025146485,SE,FTB-026524,2023-01-16,2028-01-16
SESI000448,SESF000020,ubs,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9EA254,São Miguel do Aleixo,-10.388509750366213,-37.38132095336914,SE,FTB-026518,2023-01-13,2028-01-13
MGSI000027,MGSF000690,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC4EC344,,-19.51111221313477,-43.77277755737305,MG,FTB-000113,2019-01-09,2024-01-09
MGSI000112,MGSF000659,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB9A25C,,-19.456945419311523,-46.31888961791992,MG,FTB-000204,2019-01-18,2024-01-18
MASI000358,MASI000358,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ANAJATUBA,-3.3469998836517334,-44.604000091552734,MA,FTB-001461,2019-03-15,2024-03-15
MASI000340,MASI000340,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MONCAO,-3.449399948120117,-45.20610046386719,MA,FTB-001555,2019-03-17,2024-03-17
SPSI000014,SPSF000046,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC89D1E0,,-23.0,-46.85944366455078,SP,FTB-000139,2019-01-14,2024-01-14
BASI000170,BASI000170,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,CAMPO FORMOSO,-10.18529987335205,-40.95500183105469,BA,FTB-000444,2019-02-06,2024-02-06
MASI000534,MASI000534,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ALCÂNTARA,-2.430999994277954,-44.63800048828125,MA,FTB-001190,2019-03-09,2024-03-09
MASI000707,MASF002003,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC78AD4C,Anajatuba,-3.5775814056396484,-44.82167816162109,Maranhão,FTB-000924,2019-02-26,2024-02-26
PASI000489,PASI000489,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC39F693,SALVATERRA,-0.7595000267028809,-48.52320098876953,PA,FTB-001933,2019-03-27,2024-03-27
SPSI000064,SPSF000014,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA896AC,SALTO DE PIRAPORA,-23.670299530029297,-47.65779876708984,SP,FTB-000768,2019-02-21,2024-02-21
PASI000170,PASI000170,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC3F96AC,SALVATERRA,-0.7820000052452087,-48.5369987487793,PA,FTB-001841,2019-03-26,2024-03-26
PASI000427,PASI000427,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC34DA0D,SALVATERRA,-0.7631000280380249,-48.58470153808594,PA,FTB-002022,2019-03-29,2024-03-29
PASI000068,PASI000068,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,BUJARU,-1.5149999856948853,-48.04499816894531,PA,FTB-001710,2019-03-21,2024-03-21
BASI000345,BASF000984,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC6241E0,,-12.777777671813965,-38.9194450378418,BA,FTB-007070,2019-06-27,2024-06-27
PESI000196,PESF000306,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCBB42A0,,-8.512490272521973,-39.30734252929688,PE,FTB-001337,2019-03-13,2024-03-13
SPSI000069,SPSF000007,quilombo,Migração,Ativo,SB2MODEM,0039-GESAC2 200 (SB2+),00A0BC3B7AAA,IGUAPE,-24.707000732421875,-47.557498931884766,SP,FTB-002218,2019-04-03,2024-04-03
BASI000924,BASI000924,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,BOM JESUS DA LAPA,-13.725600242614746,-43.494998931884766,BA,FTB-007583,2019-07-05,2024-07-05
RSSI000114,RSSF000104,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA878C0,,-30.95250129699707,-53.72833251953125,RS,FTB-002134,2019-04-01,2024-04-01
MGSI000079,MGSF000500,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC7299BC,,-16.062223434448242,-44.56916809082031,MG,FTB-002491,2019-04-07,2024-04-07
MGSI000241,MGSF000641,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1B5BC,,-16.210556030273438,-43.41777801513672,MG,FTB-002940,2019-04-17,2024-04-17
MGSI000238,MGSF000618,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC62B044,,-16.717792510986328,-42.86589431762695,MG,FTB-002395,2019-04-05,2024-04-05
MGSI000446,MGSI000446,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,OURO VERDE DE MINAS,-18.069000244140625,-41.27000045776367,MG,FTB-005049,2019-05-28,2024-05-28
PASI000092,PASI000092,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,ABAETETUBA,-1.75600004196167,-48.89799880981445,PA,FTB-004044,2019-05-14,2024-05-14
MASI000218,MASI000218,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MIRINZAL,-2.032700061798096,-44.77099990844727,MA,FTB-003379,2019-04-26,2024-04-26
PESI000197,PESI000197,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,MIRANDIBA,-8.218000411987305,-38.742000579833984,PE,FTB-003188,2019-04-24,2024-04-24
PESI000432,PESF000370,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAE225C,,-8.119490623474121,-38.728328704833984,PE,FTB-003199,2019-04-24,2024-04-24
PESI000433,PESF000371,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC621ACC,,-8.119490623474121,-38.728328704833984,PE,FTB-003134,2019-04-23,2024-04-23
ALSI000046,ALSF000100,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC97D8CC,,-9.663056373596191,-35.71305465698242,AL,FTB-009464,2019-08-29,2024-08-29
PESI000198,PESF000413,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCDA1DD0,,-8.067489624023438,-39.120338439941406,PE,FTB-002982,2019-04-18,2024-04-18
PESI000400,PESF000318,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC74FC50,,-7.976480484008789,-37.63561630249024,PE,FTB-003642,2019-05-03,2024-05-03
PESI000436,PESF000414,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC4BEAC8,,-8.067489624023438,-39.120338439941406,PE,FTB-002980,2019-04-18,2024-04-18
SPSI000018,SPSF000031,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB89CE4,,-24.526933670043945,-48.108211517333984,SP,FTB-003076,2019-04-22,2024-04-22
SPSI000019,SPSF000032,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9EF37C,,-24.61027717590332,-48.12972259521485,SP,FTB-006406,2019-06-13,2024-06-13
SPSI000020,SPSF000033,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC5A324C,,-24.522499084472656,-48.40416717529297,SP,FTB-006508,2019-06-14,2024-06-14
SPSI000022,SPSF000034,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC755418,,-24.600000381469727,-48.40694427490234,SP,FTB-006848,2019-06-20,2024-06-20
SPSI000084,SPSF000120,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC71EAD8,,-24.75655174255371,-48.50543975830078,SP,FTB-006849,2019-06-20,2024-06-20
SPSI000026,SPSI000026,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,BARRA DO TURVO,-24.90250015258789,-48.47560119628906,SP,FTB-006838,2019-06-20,2024-06-20
PESI000429,PESF000304,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCDB7A44,,-8.512490272521973,-39.30734252929688,PE,FTB-003297,2019-04-25,2024-04-25
PESI000430,PESF000305,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB96400,,-8.512490272521973,-39.30734252929688,PE,FTB-003300,2019-04-25,2024-04-25
MASI000993,MASI000993,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,PRESIDENTE VARGAS,-3.36299991607666,-43.97299957275391,MA,FTB-003689,2019-05-04,2024-05-04
TOSI000008,TOSF000084,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4BD70,,-10.276389122009276,-47.71666717529297,TO,FTB-006306,2019-06-12,2024-06-12
TOSI000007,TOSF000057,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB825E8,,-10.547499656677246,-46.42111206054688,TO,FTB-006952,2019-06-25,2024-06-25
SPSI000188,SPSF000040,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB99B88,,-24.4869441986084,-48.48250198364258,SP,FTB-006530,2019-06-14,2024-06-14
BASI000727,BASI000727,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cachoeira,-12.68970012664795,-38.85689926147461,BA,FTB-004992,2019-05-27,2024-05-27
CESI000606,CESF000003,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1EFEC,Baturité,-4.377500057220459,-38.91719818115234,CE,FTB-006629,2019-06-17,2024-06-17
BASI001024,BASF000991,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4A7C0,,-14.183611869812012,-39.198333740234375,BA,FTB-005931,2019-06-06,2024-06-06
ROSI000014,ROSF000167,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6BF808,,-12.851343154907228,-62.90240097045898,RO,FTB-009724,2019-09-24,2024-09-24
PASI000483,PASI000483,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Oriximiná,-1.7757999897003174,-55.86389923095703,PA,FTB-006778,2019-06-19,2024-06-19
PASI000612,PASI000612,quilombo,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC359B63,Acará,-1.9600000381469729,-48.20000076293945,PA,FTB-008560,2019-07-26,2024-07-26
BASI001439,BASF001932,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Wenceslau Guimarães,-13.602075576782228,-39.69977188110352,Bahia,FTB-008171,2019-07-18,2024-07-18
BASI000183,BASI000183,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Sítio do Mato,-12.76360034942627,-43.3130989074707,BA,FTB-008725,2019-07-30,2024-07-30
TOSI000073,TOSF000028,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCC40860,,-12.71243667602539,-47.004127502441406,TO,FTB-007388,2019-07-03,2024-07-03
MSSI000046,MSSI000046,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Campo Grande,-20.424400329589844,-54.61640167236328,MS,FTB-008045,2019-07-16,2024-07-16
PASI001684,PASI001684,quilombo,Other Providers,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Salvaterra,-0.7317000031471252,-48.64690017700195,PA,FTB-010963,2019-12-04,2024-12-04
BASI002059,BASI002059,quilombo,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Itacaré,-12.260600090026855,-38.722801208496094,BA,FTB-012367,2020-07-16,2025-07-16
BASI002061,BASI002061,quilombo,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Itacaré,-14.28444480895996,-39.05305480957031,BA,FTB-012392,2020-07-17,2025-07-17
BASI002060,BASI002060,quilombo,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Itacaré,-12.260600090026855,-38.722801208496094,BA,FTB-012397,2020-07-17,2025-07-17
MASI001502,MASF001531,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89C98C,,-3.687952518463135,-44.044212341308594,MA,FTB-012591,2020-07-25,2025-07-25
MASI001504,MASF000898,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89B6FC,,-2.7416486740112305,-43.95011520385742,MA,FTB-012590,2020-07-25,2025-07-25
MASI001511,MASI001511,quilombo,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Colinas,-6.261899948120117,-43.97100067138672,MA,FTB-012495,2020-07-21,2025-07-21
MASI001503,MASI001503,quilombo,Will Not Migrate,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Cururupu,-1.9287999868392944,-44.78310012817383,MA,FTB-012637,2020-07-30,2025-07-30
MASI001513,MASF000739,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC65D144,,-4.759573459625244,-44.09922790527344,MA,FTB-012632,2020-07-29,2025-07-29
MASI001508,MASF001049,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC62CA44,,-2.03770112991333,-44.76509094238281,MA,FTB-012635,2020-07-29,2025-07-29
MASI001512,MASF001050,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB9F440,,-1.952190637588501,-44.77097702026367,MA,FTB-012627,2020-07-29,2025-07-29
PASI001820,PASI001820,quilombo,Other Providers,Reduced,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Salvaterra,-0.8016999959945679,-48.5801010131836,PA,FTB-012233,2020-07-10,2025-07-10
PBSI000308,PBSI000308,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Manaíra,-7.706490039825439,-38.15433120727539,PB,FTB-014069,2024-09-04,2029-09-04
PASI001933,PASI001933,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Gurupá,-1.4054399728775024,-51.640419006347656,PA,FTB-014206,2024-10-11,2029-10-11
ALSI000710,ALSI000710,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santana do Mundaú,-9.168499946594238,-36.22230911254883,AL,FTB-014097,2024-09-30,2029-09-30
MASI001759,MASI001759,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Turilândia,-2.044668197631836,-45.96722030639648,MA,FTB-014176,2024-09-21,2029-09-21
MASI001767,MASF001219,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6B6AF4,,-2.485734462738037,-45.3515739440918,MA,FTB-014323,2021-05-23,2026-05-23
MASI001769,MASI001769,quilombo,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Anajatuba,-3.2644600868225098,-44.62036895751953,MA,FTB-014363,2023-11-08,2028-11-08
MGSI000788,MGSF000315,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC97EEDC,Virgem da Lapa,-16.80449867248535,-42.34010696411133,MG,FTB-014789,2021-09-21,2026-09-21
ALSI000785,ALSF000374,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7ECE4,Santana do Mundaú,-9.168499946594238,-36.22230911254883,AL,FTB-014888,2021-09-29,2026-09-29
ALSI000722,ALSF000273,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC94B03C,Água Branca,-9.262499809265137,-37.93833160400391,AL,FTB-014699,2021-09-13,2026-09-13
ALSI000727,ALSF000259,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7DF60,Arapiraca,-9.7524995803833,-36.661319732666016,AL,FTB-014721,2021-09-15,2026-09-15
ALSI000728,ALSI000728,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC31DE83,Batalha,-9.678500175476074,-37.12532043457031,AL,FTB-014720,2021-09-15,2026-09-15
ALSI000723,ALSF000272,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA87190,Água Branca,-9.262499809265137,-37.93833160400391,AL,FTB-014710,2021-09-14,2026-09-14
ALSI000724,ALSF000230,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB1AB00,Água Branca,-9.262499809265137,-37.93833160400391,AL,FTB-014936,2021-10-04,2026-10-04
MGSI000815,MGSF000254,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8E7248,Sabinópolis,-18.666540145874023,-43.084381103515625,MG,FTB-015026,2021-10-18,2026-10-18
MSSI000292,MSSI000292,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC41AEAF,Sonora,-17.577510833740234,-54.75846099853516,MS,FTB-015080,2021-10-21,2026-10-21
RNSI000514,RNSF000015,quilombo,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9E950C,Currais Novos,-6.26147985458374,-36.51530838012695,RN,FTB-015135,2021-10-25,2026-10-25
MSSI000320,MSSI000320,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC31F7A1,Pedro Gomes,-18.10150909423828,-54.55245971679688,MS,FTB-015400,2021-12-16,2026-12-16
MGSI000854,MGSI000854,quilombo,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCB1D684,Bocaiúva,-17.370370864868164,-43.313514709472656,MG,FTB-015198,2021-10-29,2026-10-29
MASI001773,MASF000888,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBA24D0,,-2.0644445419311523,-44.62646865844727,MA,FTB-015414,2021-12-17,2026-12-17
ESSI000529,ESSF000200,quilombo,Migração,Bloqueados,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC65EFD4,,-18.593551635742188,-39.73234939575195,ES,FTB-016023,2022-02-09,2027-02-09
ESSI000535,ESSF000202,quilombo,Migração,Bloqueados,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC730380,,-18.593551635742188,-39.73234939575195,ES,FTB-016032,2022-02-10,2027-02-10
ESSI000536,ESSI000536,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC361832,Conceição da Barra,-18.593549728393555,-39.73234939575195,ES,FTB-013214,2022-02-10,2027-02-10
MGSI001056,MGSI001056,quilombo,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA4CDE8,Carmo da Mata,-20.55854034423828,-44.87139892578125,MG,FTB-015588,2022-01-11,2027-01-11
ESSI000690,ESSI000690,quilombo,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC940524,Linhares,-19.391550064086918,-40.07236099243164,ES,FTB-015834,2022-01-27,2027-01-27
ALSI000992,ALSF000346,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA51A6C,Arapiraca,-9.7524995803833,-36.661319732666016,AL,FTB-015882,2022-01-31,2027-01-31
ALSI000994,ALSF000243,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4A164,Belém,-9.571499824523926,-36.4923210144043,AL,FTB-015943,2022-02-04,2027-02-04
ALSI000997,ALSF000268,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC982114,Cacimbinhas,-9.400500297546388,-36.99031829833984,AL,FTB-015846,2022-01-28,2027-01-28
ALSI001000,ALSF000292,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E3AE0,Canapi,-9.1274995803833,-37.60531997680664,AL,FTB-016020,2022-02-09,2027-02-09
ALSI000993,ALSF000351,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC69F1A8,Japaratinga,-9.088500022888184,-35.25830841064453,AL,FTB-015999,2022-02-08,2027-02-08
ALSI001003,ALSF000296,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB97204,Major Isidoro,-9.532500267028809,-36.98532104492188,AL,FTB-015839,2022-01-28,2027-01-28
ALSI001010,ALSI001010,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC34BBEF,Olho D'Água das Flores,-9.536499977111816,-37.29431915283203,AL,FTB-015902,2022-02-01,2027-02-01
ALSI000996,ALSF000256,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA7F440,Palestina,-9.672499656677246,-37.32931900024414,AL,FTB-015863,2022-01-29,2027-01-29
ALSI000999,ALSF000290,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB8C564,Palmeira dos Índios,-9.407500267028809,-36.62831878662109,AL,FTB-015942,2022-02-04,2027-02-04
ALSI001005,ALSI001005,quilombo,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC32389D,Santa Luzia do Norte,-9.603500366210938,-35.82231140136719,AL,FTB-015926,2022-02-03,2027-02-03
ALSI001011,ALSF000334,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA16C54,Igreja Nova,-10.125510215759276,-36.66231918334961,AL,FTB-015881,2022-01-31,2027-01-31
ALSI001006,ALSF000325,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB6D164,Monteirópolis,-9.603500366210938,-37.248321533203125,AL,FTB-015862,2022-01-29,2027-01-29
ALSI001002,ALSF000295,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1B6EC,Pariconha,-9.25450038909912,-38.00632858276367,AL,FTB-015925,2022-02-03,2027-02-03
ALSI001008,ALSF000330,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA17F8C,Santana do Mundaú,-9.076355934143066,-36.14884567260742,AL,FTB-015915,2022-02-02,2027-02-02
ALSI001009,ALSF000333,quilombo,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7DDB0,São José da Tapera,-9.558500289916992,-37.38132095336914,AL,FTB-015906,2022-02-02,2027-02-02
